Time,Temperature(℃),Humidity(%RH),MAC address(49:42:08:00:59:B8)
21/04/2024 18:10,32.31,30.36,
21/04/2024 18:00,32.12,30.75,
21/04/2024 17:50,32.18,30.62,
21/04/2024 17:40,32.24,30.5,
21/04/2024 17:30,32.29,30.38,
21/04/2024 17:20,32.35,30.26,
21/04/2024 17:10,32.4,30.14,
21/04/2024 17:00,32.46,30.02,
21/04/2024 16:50,32.51,29.9,
21/04/2024 16:40,32.57,29.78,
21/04/2024 16:30,32.62,29.66,
21/04/2024 16:20,32.12,29.65,
21/04/2024 16:10,32.19,29.76,
21/04/2024 16:00,32.25,29.87,
21/04/2024 15:50,32.31,29.97,
21/04/2024 15:40,32.37,30.08,
21/04/2024 15:30,32.44,30.18,
21/04/2024 15:20,32.5,30.29,
21/04/2024 15:10,32.56,30.39,
21/04/2024 15:00,32.62,30.5,
21/04/2024 14:50,32.68,30.6,
21/04/2024 14:40,32.8,29.98,
21/04/2024 14:30,32.74,30.15,
21/04/2024 14:20,32.69,30.32,
21/04/2024 14:10,32.64,30.48,
21/04/2024 14:00,32.59,30.65,
21/04/2024 13:50,32.54,30.82,
21/04/2024 13:40,32.49,30.98,
21/04/2024 13:30,32.44,31.15,
21/04/2024 13:20,32.39,31.32,
21/04/2024 13:10,32.34,31.48,
21/04/2024 13:00,32.27,31.1,
21/04/2024 12:50,32.37,30.93,
21/04/2024 12:40,32.46,30.77,
21/04/2024 12:30,32.55,30.61,
21/04/2024 12:20,32.65,30.44,
21/04/2024 12:10,32.74,30.28,
21/04/2024 12:00,32.83,30.12,
21/04/2024 11:50,32.93,29.95,
21/04/2024 11:40,33.02,29.79,
21/04/2024 11:30,33.11,29.63,
21/04/2024 11:20,32.48,30.18,
21/04/2024 11:10,32.54,30.02,
21/04/2024 11:00,32.59,29.86,
21/04/2024 10:50,32.65,29.7,
21/04/2024 10:40,32.7,29.54,
21/04/2024 10:30,32.76,29.38,
21/04/2024 10:20,32.81,29.22,
21/04/2024 10:10,32.87,29.06,
21/04/2024 10:00,32.92,28.9,
21/04/2024 9:50,32.97,28.75,
21/04/2024 9:40,32.92,28.68,
21/04/2024 9:30,32.88,28.44,
21/04/2024 9:20,32.85,28.21,
21/04/2024 9:10,32.81,27.98,
21/04/2024 9:00,32.78,27.75,
21/04/2024 8:50,32.74,27.52,
21/04/2024 8:40,32.71,27.29,
21/04/2024 8:30,32.67,27.06,
21/04/2024 8:20,32.64,26.83,
21/04/2024 8:10,32.61,26.6,
21/04/2024 8:00,32.6,27.26,
21/04/2024 7:50,32.64,27.19,
21/04/2024 7:40,32.67,27.13,
21/04/2024 7:30,32.71,27.07,
21/04/2024 7:20,32.74,27.01,
21/04/2024 7:10,32.78,26.95,
21/04/2024 7:00,32.81,26.89,
21/04/2024 6:50,32.85,26.83,
21/04/2024 6:40,32.88,26.77,
21/04/2024 6:30,32.91,26.71,
21/04/2024 6:20,32.87,26.47,
21/04/2024 6:10,32.82,26.55,
21/04/2024 6:00,32.77,26.62,
21/04/2024 5:50,32.72,26.7,
21/04/2024 5:40,32.67,26.77,
21/04/2024 5:30,32.62,26.85,
21/04/2024 5:20,32.57,26.92,
21/04/2024 5:10,32.52,27,
21/04/2024 5:00,32.47,27.07,
21/04/2024 4:50,32.42,27.14,
21/04/2024 4:40,32.42,27.05,
21/04/2024 4:30,32.47,27.17,
21/04/2024 4:20,32.52,27.28,
21/04/2024 4:10,32.57,27.39,
21/04/2024 4:00,32.62,27.51,
21/04/2024 3:50,32.67,27.62,
21/04/2024 3:40,32.72,27.73,
21/04/2024 3:30,32.77,27.85,
21/04/2024 3:20,32.82,27.96,
21/04/2024 3:10,32.87,28.07,
21/04/2024 3:00,32.8,28.34,
21/04/2024 2:50,32.72,28.59,
21/04/2024 2:40,32.65,28.84,
21/04/2024 2:30,32.58,29.08,
21/04/2024 2:20,32.5,29.33,
21/04/2024 2:10,32.43,29.58,
21/04/2024 2:00,32.36,29.82,
21/04/2024 1:50,32.28,30.07,
21/04/2024 1:40,32.21,30.32,
21/04/2024 1:30,32.14,30.56,
21/04/2024 1:20,32.74,31.38,
21/04/2024 1:10,32.68,31.57,
21/04/2024 1:00,32.63,31.76,
21/04/2024 0:50,32.57,31.95,
21/04/2024 0:40,32.52,32.14,
21/04/2024 0:30,32.46,32.33,
21/04/2024 0:20,32.41,32.52,
21/04/2024 0:10,32.35,32.71,
21/04/2024 0:00,32.3,32.9,
20/04/2024 23:50,32.25,33.08,
20/04/2024 23:40,32.8,32.51,
20/04/2024 23:30,32.73,32.64,
20/04/2024 23:20,32.67,32.77,
20/04/2024 23:10,32.61,32.89,
20/04/2024 23:00,32.55,33.02,
20/04/2024 22:50,32.48,33.14,
20/04/2024 22:40,32.42,33.27,
20/04/2024 22:30,32.36,33.39,
20/04/2024 22:20,32.3,33.52,
20/04/2024 22:10,32.24,33.64,
20/04/2024 22:00,32.24,33.51,
20/04/2024 21:50,32.29,33.63,
20/04/2024 21:40,32.33,33.74,
20/04/2024 21:30,32.38,33.85,
20/04/2024 21:20,32.42,33.96,
20/04/2024 21:10,32.47,34.08,
20/04/2024 21:00,32.51,34.19,
20/04/2024 20:50,32.56,34.3,
20/04/2024 20:40,32.6,34.41,
20/04/2024 20:30,32.64,34.52,
20/04/2024 20:20,32.12,34.23,
20/04/2024 20:10,32.18,34.35,
20/04/2024 20:00,32.24,34.46,
20/04/2024 19:50,32.29,34.57,
20/04/2024 19:40,32.35,34.68,
20/04/2024 19:30,32.4,34.79,
20/04/2024 19:20,32.46,34.9,
20/04/2024 19:10,32.51,35.01,
20/04/2024 19:00,32.57,35.12,
20/04/2024 18:50,32.62,35.23,
20/04/2024 18:40,32.66,35.44,
20/04/2024 18:30,32.61,35.34,
20/04/2024 18:20,32.57,35.24,
20/04/2024 18:10,32.52,35.14,
20/04/2024 18:00,32.48,35.04,
20/04/2024 17:50,32.43,34.94,
20/04/2024 17:40,32.39,34.84,
20/04/2024 17:30,32.34,34.74,
20/04/2024 17:20,32.3,34.64,
20/04/2024 17:10,32.26,34.55,
20/04/2024 17:00,32.13,35.35,
20/04/2024 16:50,32.19,35.24,
20/04/2024 16:40,32.25,35.13,
20/04/2024 16:30,32.31,35.02,
20/04/2024 16:20,32.37,34.91,
20/04/2024 16:10,32.43,34.8,
20/04/2024 16:00,32.49,34.69,
20/04/2024 15:50,32.55,34.58,
20/04/2024 15:40,32.61,34.47,
20/04/2024 15:30,32.67,34.36,
20/04/2024 15:20,32.62,35.11,
20/04/2024 15:10,32.56,34.78,
20/04/2024 15:00,32.51,34.45,
20/04/2024 14:50,32.46,34.12,
20/04/2024 14:40,32.41,33.79,
20/04/2024 14:30,32.36,33.47,
20/04/2024 14:20,32.31,33.14,
20/04/2024 14:10,32.26,32.81,
20/04/2024 14:00,32.21,32.48,
20/04/2024 13:50,32.16,32.16,
20/04/2024 13:40,31.99,29.79,
20/04/2024 13:30,32.05,31.22,
20/04/2024 13:20,32.1,32.65,
20/04/2024 13:10,32.16,34.08,
20/04/2024 13:00,32.21,35.51,
20/04/2024 12:50,32.27,36.94,
20/04/2024 12:40,32.32,38.37,
20/04/2024 12:30,32.38,39.8,
20/04/2024 12:20,32.43,41.23,
20/04/2024 12:10,32.48,42.65,
20/04/2024 12:00,31.87,43.33,
20/04/2024 11:50,31.96,43.1,
20/04/2024 11:40,32.04,42.88,
20/04/2024 11:30,32.12,42.65,
20/04/2024 11:20,32.2,42.43,
20/04/2024 11:10,32.29,42.2,
20/04/2024 11:00,32.37,41.98,
20/04/2024 10:50,32.45,41.75,
20/04/2024 10:40,32.53,41.53,
20/04/2024 10:30,32.61,41.31,
20/04/2024 10:20,32.18,42.52,
20/04/2024 10:10,32.23,42.3,
20/04/2024 10:00,32.27,42.08,
20/04/2024 9:50,32.32,41.86,
20/04/2024 9:40,32.36,41.64,
20/04/2024 9:30,32.41,41.43,
20/04/2024 9:20,32.45,41.21,
20/04/2024 9:10,32.5,40.99,
20/04/2024 9:00,32.54,40.77,
20/04/2024 8:50,32.58,40.56,
20/04/2024 8:40,32.15,42.07,
20/04/2024 8:30,32.21,41.78,
20/04/2024 8:20,32.26,41.49,
20/04/2024 8:10,32.32,41.2,
20/04/2024 8:00,32.37,40.91,
20/04/2024 7:50,32.43,40.62,
20/04/2024 7:40,32.48,40.33,
20/04/2024 7:30,32.54,40.04,
20/04/2024 7:20,32.59,39.75,
20/04/2024 7:10,32.64,39.46,
20/04/2024 7:00,32.34,39.9,
20/04/2024 6:50,32.26,40.27,
20/04/2024 6:40,32.18,40.64,
20/04/2024 6:30,32.1,41,
20/04/2024 6:20,32.02,41.37,
20/04/2024 6:10,31.94,41.74,
20/04/2024 6:00,31.86,42.1,
20/04/2024 5:50,31.78,42.47,
20/04/2024 5:40,31.7,42.84,
20/04/2024 5:30,31.62,43.2,
20/04/2024 5:20,31.74,42.24,
20/04/2024 5:10,31.82,42.48,
20/04/2024 5:00,31.89,42.72,
20/04/2024 4:50,31.96,42.96,
20/04/2024 4:40,32.03,43.2,
20/04/2024 4:30,32.11,43.43,
20/04/2024 4:20,32.18,43.67,
20/04/2024 4:10,32.25,43.91,
20/04/2024 4:00,32.32,44.15,
20/04/2024 3:50,32.39,44.38,
20/04/2024 3:40,32.46,43.07,
20/04/2024 3:30,32.35,43.45,
20/04/2024 3:20,32.25,43.83,
20/04/2024 3:10,32.14,44.21,
20/04/2024 3:00,32.04,44.59,
20/04/2024 2:50,31.93,44.97,
20/04/2024 2:40,31.83,45.35,
20/04/2024 2:30,31.72,45.73,
20/04/2024 2:20,31.62,46.11,
20/04/2024 2:10,31.52,46.49,
20/04/2024 2:00,31.6,45.12,
20/04/2024 1:50,31.66,45.37,
20/04/2024 1:40,31.72,45.61,
20/04/2024 1:30,31.78,45.86,
20/04/2024 1:20,31.84,46.1,
20/04/2024 1:10,31.9,46.35,
20/04/2024 1:00,31.96,46.59,
20/04/2024 0:50,32.02,46.84,
20/04/2024 0:40,32.08,47.08,
20/04/2024 0:30,32.14,47.32,
20/04/2024 0:20,32.21,45.13,
20/04/2024 0:10,32.11,45.7,
20/04/2024 0:00,32.01,46.27,
19/04/2024 23:50,31.91,46.84,
19/04/2024 23:40,31.81,47.41,
19/04/2024 23:30,31.71,47.98,
19/04/2024 23:20,31.61,48.55,
19/04/2024 23:10,31.51,49.12,
19/04/2024 23:00,31.41,49.69,
19/04/2024 22:50,31.31,50.25,
19/04/2024 22:40,31.86,48.77,
19/04/2024 22:30,31.76,49.37,
19/04/2024 22:20,31.66,49.96,
19/04/2024 22:10,31.56,50.56,
19/04/2024 22:00,31.46,51.15,
19/04/2024 21:50,31.36,51.75,
19/04/2024 21:40,31.26,52.34,
19/04/2024 21:30,31.16,52.94,
19/04/2024 21:20,31.06,53.53,
19/04/2024 21:10,30.96,54.12,
19/04/2024 21:00,31.06,52.84,
19/04/2024 20:50,31.18,53.19,
19/04/2024 20:40,31.3,53.53,
19/04/2024 20:30,31.41,53.87,
19/04/2024 20:20,31.53,54.21,
19/04/2024 20:10,31.64,54.55,
19/04/2024 20:00,31.76,54.89,
19/04/2024 19:50,31.87,55.23,
19/04/2024 19:40,31.99,55.57,
19/04/2024 19:30,32.1,55.91,
19/04/2024 19:20,31.38,56.62,
19/04/2024 19:10,31.48,56.4,
19/04/2024 19:00,31.57,56.18,
19/04/2024 18:50,31.66,55.96,
19/04/2024 18:40,31.75,55.74,
19/04/2024 18:30,31.85,55.53,
19/04/2024 18:20,31.94,55.31,
19/04/2024 18:10,32.03,55.09,
19/04/2024 18:00,32.12,54.87,
19/04/2024 17:50,32.21,54.66,
19/04/2024 17:40,32.12,56.53,
19/04/2024 17:30,32.02,56.27,
19/04/2024 17:20,31.92,56.01,
19/04/2024 17:10,31.82,55.76,
19/04/2024 17:00,31.72,55.5,
19/04/2024 16:50,31.63,55.24,
19/04/2024 16:40,31.53,54.99,
19/04/2024 16:30,31.43,54.73,
19/04/2024 16:20,31.33,54.47,
19/04/2024 16:10,31.24,54.22,
19/04/2024 16:00,31.99,48.1,
19/04/2024 15:50,31.81,49.39,
19/04/2024 15:40,31.63,50.67,
19/04/2024 15:30,31.45,51.95,
19/04/2024 15:20,31.27,53.24,
19/04/2024 15:10,31.09,54.52,
19/04/2024 15:00,30.91,55.8,
19/04/2024 14:50,30.73,57.09,
19/04/2024 14:40,30.55,58.37,
19/04/2024 14:30,30.37,59.65,
19/04/2024 14:20,30.37,58.56,
19/04/2024 14:10,30.44,58.31,
19/04/2024 14:00,30.5,58.06,
19/04/2024 13:50,30.56,57.81,
19/04/2024 13:40,30.62,57.56,
19/04/2024 13:30,30.69,57.31,
19/04/2024 13:20,30.75,57.06,
19/04/2024 13:10,30.81,56.81,
19/04/2024 13:00,30.87,56.56,
19/04/2024 12:50,30.93,56.32,
19/04/2024 12:40,30.93,58.33,
19/04/2024 12:30,30.87,58.02,
19/04/2024 12:20,30.81,57.72,
19/04/2024 12:10,30.76,57.41,
19/04/2024 12:00,30.7,57.11,
19/04/2024 11:50,30.64,56.8,
19/04/2024 11:40,30.59,56.5,
19/04/2024 11:30,30.53,56.19,
19/04/2024 11:20,30.47,55.89,
19/04/2024 11:10,30.42,55.59,
19/04/2024 11:00,31.12,55.71,
19/04/2024 10:50,31.06,54.73,
19/04/2024 10:40,31,53.75,
19/04/2024 10:30,30.95,52.78,
19/04/2024 10:20,30.89,51.8,
19/04/2024 10:10,30.83,50.82,
19/04/2024 10:00,30.78,49.85,
19/04/2024 9:50,30.72,48.87,
19/04/2024 9:40,30.66,47.89,
19/04/2024 9:30,30.61,46.92,
19/04/2024 9:20,30.88,43.78,
19/04/2024 9:10,30.94,45.09,
19/04/2024 9:00,31,46.4,
19/04/2024 8:50,31.05,47.71,
19/04/2024 8:40,31.11,49.02,
19/04/2024 8:30,31.17,50.33,
19/04/2024 8:20,31.22,51.64,
19/04/2024 8:10,31.28,52.95,
19/04/2024 8:00,31.34,54.26,
19/04/2024 7:50,31.39,55.56,
19/04/2024 7:40,31.43,53.69,
19/04/2024 7:30,31.36,53.92,
19/04/2024 7:20,31.3,54.14,
19/04/2024 7:10,31.24,54.37,
19/04/2024 7:00,31.18,54.59,
19/04/2024 6:50,31.11,54.82,
19/04/2024 6:40,31.05,55.04,
19/04/2024 6:30,30.99,55.27,
19/04/2024 6:20,30.93,55.49,
19/04/2024 6:10,30.87,55.71,
19/04/2024 6:00,31.34,55.62,
19/04/2024 5:50,31.25,55.42,
19/04/2024 5:40,31.16,55.23,
19/04/2024 5:30,31.08,55.04,
19/04/2024 5:20,30.99,54.84,
19/04/2024 5:10,30.9,54.65,
19/04/2024 5:00,30.82,54.46,
19/04/2024 4:50,30.73,54.26,
19/04/2024 4:40,30.64,54.07,
19/04/2024 4:30,30.56,53.88,
19/04/2024 4:20,31.12,55.79,
19/04/2024 4:10,31.06,55.6,
19/04/2024 4:00,31,55.41,
19/04/2024 3:50,30.94,55.22,
19/04/2024 3:40,30.88,55.03,
19/04/2024 3:30,30.82,54.85,
19/04/2024 3:20,30.76,54.66,
19/04/2024 3:10,30.7,54.47,
19/04/2024 3:00,30.64,54.28,
19/04/2024 2:50,30.59,54.1,
19/04/2024 2:40,31.24,53.15,
19/04/2024 2:30,31.17,53.45,
19/04/2024 2:20,31.1,53.74,
19/04/2024 2:10,31.03,54.03,
19/04/2024 2:00,30.96,54.32,
19/04/2024 1:50,30.89,54.62,
19/04/2024 1:40,30.82,54.91,
19/04/2024 1:30,30.75,55.2,
19/04/2024 1:20,30.68,55.49,
19/04/2024 1:10,30.61,55.78,
19/04/2024 1:00,30.49,55.87,
19/04/2024 0:50,30.56,55.66,
19/04/2024 0:40,30.63,55.46,
19/04/2024 0:30,30.7,55.26,
19/04/2024 0:20,30.77,55.06,
19/04/2024 0:10,30.84,54.85,
19/04/2024 0:00,30.91,54.65,
18/04/2024 23:50,30.98,54.45,
18/04/2024 23:40,31.05,54.25,
18/04/2024 23:30,31.12,54.05,
18/04/2024 23:20,31.12,53.47,
18/04/2024 23:10,31.03,53.76,
18/04/2024 23:00,30.95,54.04,
18/04/2024 22:50,30.87,54.32,
18/04/2024 22:40,30.78,54.6,
18/04/2024 22:30,30.7,54.88,
18/04/2024 22:20,30.62,55.16,
18/04/2024 22:10,30.53,55.44,
18/04/2024 22:00,30.45,55.72,
18/04/2024 21:50,30.37,56,
18/04/2024 21:40,30.37,54.64,
18/04/2024 21:30,30.46,54.84,
18/04/2024 21:20,30.54,55.04,
18/04/2024 21:10,30.62,55.24,
18/04/2024 21:00,30.7,55.44,
18/04/2024 20:50,30.78,55.64,
18/04/2024 20:40,30.86,55.84,
18/04/2024 20:30,30.94,56.04,
18/04/2024 20:20,31.02,56.24,
18/04/2024 20:10,31.1,56.44,
18/04/2024 20:00,30.74,55.12,
18/04/2024 19:50,30.81,55.27,
18/04/2024 19:40,30.87,55.42,
18/04/2024 19:30,30.93,55.57,
18/04/2024 19:20,31,55.72,
18/04/2024 19:10,31.06,55.87,
18/04/2024 19:00,31.12,56.02,
18/04/2024 18:50,31.19,56.17,
18/04/2024 18:40,31.25,56.32,
18/04/2024 18:30,31.31,56.47,
18/04/2024 18:20,31.24,54.5,
18/04/2024 18:10,31.19,54.71,
18/04/2024 18:00,31.15,54.91,
18/04/2024 17:50,31.11,55.11,
18/04/2024 17:40,31.07,55.31,
18/04/2024 17:30,31.03,55.52,
18/04/2024 17:20,30.99,55.72,
18/04/2024 17:10,30.95,55.92,
18/04/2024 17:00,30.91,56.12,
18/04/2024 16:50,30.87,56.32,
18/04/2024 16:40,30.73,56.12,
18/04/2024 16:30,30.81,55.87,
18/04/2024 16:20,30.88,55.63,
18/04/2024 16:10,30.95,55.39,
18/04/2024 16:00,31.02,55.15,
18/04/2024 15:50,31.09,54.91,
18/04/2024 15:40,31.16,54.67,
18/04/2024 15:30,31.23,54.43,
18/04/2024 15:20,31.3,54.19,
18/04/2024 15:10,31.37,53.95,
18/04/2024 15:00,31.31,55.93,
18/04/2024 14:50,31.24,55.71,
18/04/2024 14:40,31.18,55.49,
18/04/2024 14:30,31.12,55.28,
18/04/2024 14:20,31.05,55.06,
18/04/2024 14:10,30.99,54.84,
18/04/2024 14:00,30.93,54.63,
18/04/2024 13:50,30.86,54.41,
18/04/2024 13:40,30.8,54.19,
18/04/2024 13:30,30.74,53.98,
18/04/2024 13:20,30.87,55.17,
18/04/2024 13:10,30.92,54.91,
18/04/2024 13:00,30.96,54.66,
18/04/2024 12:50,31,54.41,
18/04/2024 12:40,31.05,54.16,
18/04/2024 12:30,31.09,53.91,
18/04/2024 12:20,31.13,53.66,
18/04/2024 12:10,31.18,53.41,
18/04/2024 12:00,31.22,53.16,
18/04/2024 11:50,31.26,52.91,
18/04/2024 11:40,30.87,53.73,
18/04/2024 11:30,30.92,53.5,
18/04/2024 11:20,30.97,53.27,
18/04/2024 11:10,31.02,53.04,
18/04/2024 11:00,31.07,52.81,
18/04/2024 10:50,31.12,52.58,
18/04/2024 10:40,31.17,52.35,
18/04/2024 10:30,31.22,52.12,
18/04/2024 10:20,31.27,51.89,
18/04/2024 10:10,31.31,51.67,
18/04/2024 10:00,30.87,51.81,
18/04/2024 9:50,30.93,51.99,
18/04/2024 9:40,30.98,52.17,
18/04/2024 9:30,31.04,52.34,
18/04/2024 9:20,31.09,52.52,
18/04/2024 9:10,31.15,52.7,
18/04/2024 9:00,31.2,52.87,
18/04/2024 8:50,31.26,53.05,
18/04/2024 8:40,31.31,53.23,
18/04/2024 8:30,31.36,53.4,
18/04/2024 8:20,31.36,51.85,
18/04/2024 8:10,31.3,52.12,
18/04/2024 8:00,31.25,52.38,
18/04/2024 7:50,31.19,52.64,
18/04/2024 7:40,31.14,52.9,
18/04/2024 7:30,31.08,53.17,
18/04/2024 7:20,31.03,53.43,
18/04/2024 7:10,30.97,53.69,
18/04/2024 7:00,30.92,53.95,
18/04/2024 6:50,30.87,54.21,
18/04/2024 6:40,31.31,53.39,
18/04/2024 6:30,31.25,53.07,
18/04/2024 6:20,31.19,52.75,
18/04/2024 6:10,31.14,52.43,
18/04/2024 6:00,31.08,52.11,
18/04/2024 5:50,31.03,51.79,
18/04/2024 5:40,30.97,51.47,
18/04/2024 5:30,30.92,51.15,
18/04/2024 5:20,30.86,50.83,
18/04/2024 5:10,30.81,50.52,
18/04/2024 5:00,31.27,50.96,
18/04/2024 4:50,31.19,51.26,
18/04/2024 4:40,31.12,51.56,
18/04/2024 4:30,31.05,51.86,
18/04/2024 4:20,30.98,52.16,
18/04/2024 4:10,30.91,52.46,
18/04/2024 4:00,30.84,52.76,
18/04/2024 3:50,30.77,53.06,
18/04/2024 3:40,30.7,53.36,
18/04/2024 3:30,30.63,53.65,
18/04/2024 3:20,31.24,51.21,
18/04/2024 3:10,31.17,51.52,
18/04/2024 3:00,31.1,51.82,
18/04/2024 2:50,31.03,52.12,
18/04/2024 2:40,30.96,52.42,
18/04/2024 2:30,30.89,52.73,
18/04/2024 2:20,30.82,53.03,
18/04/2024 2:10,30.75,53.33,
18/04/2024 2:00,30.68,53.63,
18/04/2024 1:50,30.62,53.93,
18/04/2024 1:40,31.13,51.24,
18/04/2024 1:30,31.07,51.57,
18/04/2024 1:20,31.01,51.9,
18/04/2024 1:10,30.95,52.23,
18/04/2024 1:00,30.89,52.56,
18/04/2024 0:50,30.84,52.88,
18/04/2024 0:40,30.78,53.21,
18/04/2024 0:30,30.72,53.54,
18/04/2024 0:20,30.66,53.87,
18/04/2024 0:10,30.61,54.19,
18/04/2024 0:00,31.31,51.36,
17/04/2024 23:50,31.21,51.77,
17/04/2024 23:40,31.11,52.17,
17/04/2024 23:30,31.01,52.57,
17/04/2024 23:20,30.91,52.97,
17/04/2024 23:10,30.81,53.38,
17/04/2024 23:00,30.71,53.78,
17/04/2024 22:50,30.61,54.18,
17/04/2024 22:40,30.51,54.58,
17/04/2024 22:30,30.42,54.98,
17/04/2024 22:20,30.37,55.18,
17/04/2024 22:10,30.46,54.82,
17/04/2024 22:00,30.54,54.46,
17/04/2024 21:50,30.62,54.1,
17/04/2024 21:40,30.71,53.74,
17/04/2024 21:30,30.79,53.38,
17/04/2024 21:20,30.87,53.02,
17/04/2024 21:10,30.96,52.66,
17/04/2024 21:00,31.04,52.3,
17/04/2024 20:50,31.12,51.94,
17/04/2024 20:40,31.24,52.42,
17/04/2024 20:30,31.17,52.96,
17/04/2024 20:20,31.1,53.5,
17/04/2024 20:10,31.03,54.04,
17/04/2024 20:00,30.96,54.58,
17/04/2024 19:50,30.89,55.12,
17/04/2024 19:40,30.82,55.66,
17/04/2024 19:30,30.75,56.2,
17/04/2024 19:20,30.68,56.74,
17/04/2024 19:10,30.61,57.28,
17/04/2024 19:00,31.06,55.14,
17/04/2024 18:50,30.98,55.44,
17/04/2024 18:40,30.91,55.74,
17/04/2024 18:30,30.84,56.04,
17/04/2024 18:20,30.77,56.34,
17/04/2024 18:10,30.7,56.64,
17/04/2024 18:00,30.63,56.94,
17/04/2024 17:50,30.56,57.24,
17/04/2024 17:40,30.49,57.54,
17/04/2024 17:30,30.42,57.84,
17/04/2024 17:20,30.4,56.36,
17/04/2024 17:10,30.48,55.69,
17/04/2024 17:00,30.56,55.02,
17/04/2024 16:50,30.64,54.36,
17/04/2024 16:40,30.72,53.69,
17/04/2024 16:30,30.8,53.03,
17/04/2024 16:20,30.88,52.36,
17/04/2024 16:10,30.96,51.7,
17/04/2024 16:00,31.04,51.03,
17/04/2024 15:50,31.12,50.37,
17/04/2024 15:40,30.88,51.61,
17/04/2024 15:30,30.82,49.06,
17/04/2024 15:20,30.76,46.51,
17/04/2024 15:10,30.71,43.96,
17/04/2024 15:00,30.65,41.41,
17/04/2024 14:50,30.59,38.86,
17/04/2024 14:40,30.54,36.31,
17/04/2024 14:30,30.48,33.76,
17/04/2024 14:20,30.42,31.21,
17/04/2024 14:10,30.37,28.66,
17/04/2024 14:00,31.12,34.44,
17/04/2024 13:50,31.05,36.51,
17/04/2024 13:40,30.98,38.57,
17/04/2024 13:30,30.91,40.63,
17/04/2024 13:20,30.84,42.7,
17/04/2024 13:10,30.77,44.76,
17/04/2024 13:00,30.7,46.82,
17/04/2024 12:50,30.63,48.89,
17/04/2024 12:40,30.56,50.95,
17/04/2024 12:30,30.49,53.01,
17/04/2024 12:20,30.49,52.75,
17/04/2024 12:10,30.58,52.31,
17/04/2024 12:00,30.66,51.88,
17/04/2024 11:50,30.74,51.44,
17/04/2024 11:40,30.83,51.01,
17/04/2024 11:30,30.91,50.57,
17/04/2024 11:20,30.99,50.14,
17/04/2024 11:10,31.08,49.7,
17/04/2024 11:00,31.16,49.27,
17/04/2024 10:50,31.24,48.84,
17/04/2024 10:40,30.74,50.87,
17/04/2024 10:30,30.8,50.51,
17/04/2024 10:20,30.86,50.16,
17/04/2024 10:10,30.92,49.81,
17/04/2024 10:00,30.98,49.45,
17/04/2024 9:50,31.04,49.1,
17/04/2024 9:40,31.1,48.75,
17/04/2024 9:30,31.16,48.39,
17/04/2024 9:20,31.22,48.04,
17/04/2024 9:10,31.27,47.69,
17/04/2024 9:00,31.24,47.2,
17/04/2024 8:50,31.17,47.52,
17/04/2024 8:40,31.1,47.84,
17/04/2024 8:30,31.03,48.16,
17/04/2024 8:20,30.96,48.48,
17/04/2024 8:10,30.89,48.79,
17/04/2024 8:00,30.82,49.11,
17/04/2024 7:50,30.75,49.43,
17/04/2024 7:40,30.68,49.75,
17/04/2024 7:30,30.61,50.06,
17/04/2024 7:20,31.12,47.53,
17/04/2024 7:10,31.04,47.83,
17/04/2024 7:00,30.96,48.13,
17/04/2024 6:50,30.88,48.42,
17/04/2024 6:40,30.8,48.72,
17/04/2024 6:30,30.73,49.01,
17/04/2024 6:20,30.65,49.31,
17/04/2024 6:10,30.57,49.6,
17/04/2024 6:00,30.49,49.9,
17/04/2024 5:50,30.42,50.19,
17/04/2024 5:40,30.49,47.35,
17/04/2024 5:30,30.56,47.72,
17/04/2024 5:20,30.63,48.09,
17/04/2024 5:10,30.7,48.46,
17/04/2024 5:00,30.77,48.83,
17/04/2024 4:50,30.84,49.2,
17/04/2024 4:40,30.91,49.57,
17/04/2024 4:30,30.98,49.94,
17/04/2024 4:20,31.05,50.31,
17/04/2024 4:10,31.12,50.68,
17/04/2024 4:00,31.06,48.17,
17/04/2024 3:50,31,48.65,
17/04/2024 3:40,30.94,49.12,
17/04/2024 3:30,30.89,49.59,
17/04/2024 3:20,30.83,50.06,
17/04/2024 3:10,30.78,50.54,
17/04/2024 3:00,30.72,51.01,
17/04/2024 2:50,30.67,51.48,
17/04/2024 2:40,30.61,51.95,
17/04/2024 2:30,30.56,52.42,
17/04/2024 2:20,31.12,50.04,
17/04/2024 2:10,31.04,50.4,
17/04/2024 2:00,30.96,50.76,
17/04/2024 1:50,30.88,51.12,
17/04/2024 1:40,30.8,51.48,
17/04/2024 1:30,30.73,51.83,
17/04/2024 1:20,30.65,52.19,
17/04/2024 1:10,30.57,52.55,
17/04/2024 1:00,30.49,52.91,
17/04/2024 0:50,30.42,53.26,
17/04/2024 0:40,30.93,50.07,
17/04/2024 0:30,30.86,50.4,
17/04/2024 0:20,30.8,50.73,
17/04/2024 0:10,30.74,51.05,
17/04/2024 0:00,30.68,51.38,
16/04/2024 23:50,30.61,51.71,
16/04/2024 23:40,30.55,52.03,
16/04/2024 23:30,30.49,52.36,
16/04/2024 23:20,30.43,52.69,
16/04/2024 23:10,30.37,53.01,
16/04/2024 23:00,30.93,51.59,
16/04/2024 22:50,30.84,52.12,
16/04/2024 22:40,30.75,52.65,
16/04/2024 22:30,30.66,53.18,
16/04/2024 22:20,30.57,53.71,
16/04/2024 22:10,30.48,54.24,
16/04/2024 22:00,30.39,54.77,
